timestamp,usdjpy
1973-05-31T00:00:00Z,264.6900000000
1973-06-01T00:00:00Z,264.0600000000
1973-06-04T00:00:00Z,262.8800000000
1973-06-05T00:00:00Z,262.8800000000
1973-06-06T00:00:00Z,264.1300000000
1973-06-07T00:00:00Z,264.2700000000
1973-06-08T00:00:00Z,264.4100000000
1973-06-11T00:00:00Z,264.6900000000
1973-06-12T00:00:00Z,264.6900000000
1973-06-13T00:00:00Z,264.6200000000
1973-06-14T00:00:00Z,264.6900000000
1973-06-15T00:00:00Z,264.6900000000
1973-06-18T00:00:00Z,264.6900000000
1973-06-19T00:00:00Z,264.8300000000
1973-06-20T00:00:00Z,264.9700000000
1973-06-21T00:00:00Z,265.0400000000
1973-06-22T00:00:00Z,265.0400000000
1973-06-25T00:00:00Z,265.1800000000
1973-06-26T00:00:00Z,265.1800000000
1973-06-27T00:00:00Z,265.1800000000
1973-06-28T00:00:00Z,265.1800000000
1973-06-29T00:00:00Z,263.1600000000
1973-07-02T00:00:00Z,265.2500000000
1973-07-03T00:00:00Z,265.0400000000
1973-07-05T00:00:00Z,265.1100000000
1973-07-06T00:00:00Z,262.1200000000
1973-07-09T00:00:00Z,259.4000000000
1973-07-10T00:00:00Z,263.1600000000
1973-07-11T00:00:00Z,264.8300000000
1973-07-12T00:00:00Z,264.7600000000
1973-07-13T00:00:00Z,265.0400000000
1973-07-16T00:00:00Z,265.1100000000
1973-07-17T00:00:00Z,265.2500000000
1973-07-18T00:00:00Z,265.1100000000
1973-07-19T00:00:00Z,265.1800000000
1973-07-20T00:00:00Z,265.6000000000
1973-07-23T00:00:00Z,266.1700000000
1973-07-24T00:00:00Z,265.6000000000
1973-07-25T00:00:00Z,265.5300000000
